     29.999999599504                      P               1             0.0000        239999.9968        999970.0000             0.0000             0.0000          8000.0000
     29.564818705278                      a               2             1.0000        236519.5496             0.4352             0.0000             0.0016          8000.0000
     29.403764392149                      f               7             2.8074        235232.9225             0.1611             0.0000             0.0056          3429.5715
     28.921209335063                      h               9             3.1699        231372.8446             0.4826             0.0000             0.0114          3556.4443
     28.885196187920                  hha-+           21589            14.3980        231095.9675             0.0360             0.0000             0.0092             3.5353
     28.837080716720                 ahP>-*          365492            18.4795        230715.1252             0.0481             0.0000             0.0115             1.8327
     28.763598481445                hPfRS*+         6028509            22.5234        230131.3112             0.0735             0.0000             0.0131             1.6333
     28.679299180218                fhfRC/+         6199587            22.5637        229456.9572             0.0843             0.0000             0.0138             1.6256
