     29.999999599507                      P               1             0.0000        299999.9960        999970.0000             0.0000             0.0000         10000.0000
     29.432608456006                      a               2             1.0000        294327.0846             0.5674             0.0000             0.0041         10000.0000
     29.355543458857                      b               3             1.5850        293557.0196             0.0771             0.0000             0.0098         10000.0000
     29.312190220772                    cb*             193             7.5925        293129.4947             0.0434             0.0000             0.0076           210.3316
     29.308690457747                   cb<*            1975            10.9476        293097.8522             0.0035             0.0000             0.0078            31.4618
     29.302728671607                  cbP-*           20848            14.3476        293041.6343             0.0060             0.0000             0.0083             6.3003
     29.244225131162                  cba/*           21658            14.4026        292456.6539             0.0585             0.0000             0.0059             6.7623
     29.154640333136                  cfRS*           38704            15.2402        291561.6435             0.0896             0.0000             0.0047             4.9666
     29.089575071767                hcfRS**         4950846            22.2392        290917.9900             0.0651             0.0000             0.0047             1.6142
